trial_type,trial_num,location,verb_0,generalAmount_0,amount_0,verb_1,generalAmount_1,amount_1,object_0,number_0,price_0,objectID_0_0,number_1,price_1,store_0,object_1,objectID_1_0,store_1,workerid
simple,6,bedroom,costs,medium,$70,weighs,medium,19 pounds,frame,NA,NA,NA,NA,NA,NA,NA,NA,NA,77d8d76e5cc386d1a90ff52099cf7254
simple,7,living room,costs,low,$13,weighs,medium,11 pounds,table,NA,NA,NA,NA,NA,NA,NA,NA,NA,77d8d76e5cc386d1a90ff52099cf7254
simple,8,study,costs,medium,$70,NA,NA,NA,Game,NA,NA,NA,NA,NA,NA,NA,NA,NA,77d8d76e5cc386d1a90ff52099cf7254
simple,9,bathroom,costs,low,$3,weighs,medium,19 pounds,rack,NA,NA,NA,NA,NA,NA,NA,NA,NA,77d8d76e5cc386d1a90ff52099cf7254
simple,10,living room,costs,medium,$60,NA,NA,NA,lamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,77d8d76e5cc386d1a90ff52099cf7254
simple,11,kitchen,costs,low,$3,weighs,high,65 pounds,cans,NA,NA,NA,NA,NA,NA,NA,NA,NA,77d8d76e5cc386d1a90ff52099cf7254
simple,12,kitchen,costs,high,$1000,weighs,medium,17 pounds,microwave,NA,NA,NA,NA,NA,NA,NA,NA,NA,77d8d76e5cc386d1a90ff52099cf7254
simple,13,basement,costs,medium,$40,weighs,high,45 pounds,cabinet,NA,NA,NA,NA,NA,NA,NA,NA,NA,77d8d76e5cc386d1a90ff52099cf7254
simple,14,kitchen,costs,medium,$50,weighs,high,55 pounds,Flour,NA,NA,NA,NA,NA,NA,NA,NA,NA,77d8d76e5cc386d1a90ff52099cf7254
simple,15,bathroom,costs,low,$10,weighs,low,4 pounds,scale,NA,NA,NA,NA,NA,NA,NA,NA,NA,77d8d76e5cc386d1a90ff52099cf7254
simple,16,study,costs,high,$1000,NA,NA,NA,desk,NA,NA,NA,NA,NA,NA,NA,NA,NA,77d8d76e5cc386d1a90ff52099cf7254
simple,17,living room,costs,high,$500,weighs,high,60 pounds,chair,NA,NA,NA,NA,NA,NA,NA,NA,NA,77d8d76e5cc386d1a90ff52099cf7254
simple,18,kitchen,costs,medium,$80,NA,NA,NA,blender,NA,NA,NA,NA,NA,NA,NA,NA,NA,77d8d76e5cc386d1a90ff52099cf7254
simple,19,study,costs,medium,$50,weighs,medium,14 pounds,lamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,77d8d76e5cc386d1a90ff52099cf7254
simple,20,basement,costs,high,$600,weighs,low,1.5 pounds,pump,NA,NA,NA,NA,NA,NA,NA,NA,NA,77d8d76e5cc386d1a90ff52099cf7254
simple,21,basement,costs,high,$1000,NA,NA,NA,furnace,NA,NA,NA,NA,NA,NA,NA,NA,NA,77d8d76e5cc386d1a90ff52099cf7254
simple,22,kitchen,costs,low,$3,weighs,low,3.5 pounds,potatoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,77d8d76e5cc386d1a90ff52099cf7254
simple,23,bedroom,costs,low,$8,weighs,high,45 pounds,stand,NA,NA,NA,NA,NA,NA,NA,NA,NA,77d8d76e5cc386d1a90ff52099cf7254
simple,24,living room,costs,medium,$40,weighs,low,1.5 pounds,lamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,77d8d76e5cc386d1a90ff52099cf7254
complex,25,same,NA,NA,NA,NA,NA,NA,cheese,2,$100,bottle of wine,1,$10,grocery,crackers,NA,NA,77d8d76e5cc386d1a90ff52099cf7254
complex,26,same,NA,NA,NA,NA,NA,NA,tshirt,2,$10,socks,1,$20,department,tie,NA,NA,77d8d76e5cc386d1a90ff52099cf7254
complex,27,different,NA,NA,NA,NA,NA,NA,"pants,coat",3,$500,suitcase,2,$30,department,pan,spatula,kitchen,77d8d76e5cc386d1a90ff52099cf7254
complex,28,same,NA,NA,NA,NA,NA,NA,sling,2,$30,magazine,2,$200,gun,ammunition,shotgun,NA,77d8d76e5cc386d1a90ff52099cf7254
complex,29,same,NA,NA,NA,NA,NA,NA,scarf,2,$100,hat,2,$30,clothing,tshirt,socks,NA,77d8d76e5cc386d1a90ff52099cf7254
complex,30,same,NA,NA,NA,NA,NA,NA,shoes,1,$50,NA,1,$30,shoe,NA,pair of sandals,NA,77d8d76e5cc386d1a90ff52099cf7254
simple,1,bathroom,costs,medium,$40,weighs,low,3 pounds,scale,NA,NA,NA,NA,NA,NA,NA,NA,NA,935f11b3a7dfc5cd58a8361ed0cf0a3d
simple,2,kitchen,costs,medium,$90,weighs,low,4 pounds,blender,NA,NA,NA,NA,NA,NA,NA,NA,NA,935f11b3a7dfc5cd58a8361ed0cf0a3d
simple,3,basement,costs,medium,$80,weighs,high,45 pounds,bench,NA,NA,NA,NA,NA,NA,NA,NA,NA,935f11b3a7dfc5cd58a8361ed0cf0a3d
simple,4,bedroom,costs,medium,$90,NA,NA,NA,lamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,935f11b3a7dfc5cd58a8361ed0cf0a3d
simple,5,bathroom,costs,low,$5,weighs,medium,11 pounds,trashcan,NA,NA,NA,NA,NA,NA,NA,NA,NA,935f11b3a7dfc5cd58a8361ed0cf0a3d
simple,6,study,costs,high,$600,NA,NA,NA,bookshelf,NA,NA,NA,NA,NA,NA,NA,NA,NA,935f11b3a7dfc5cd58a8361ed0cf0a3d
simple,7,kitchen,costs,high,$400,weighs,high,70 pounds,refrigerator,NA,NA,NA,NA,NA,NA,NA,NA,NA,935f11b3a7dfc5cd58a8361ed0cf0a3d
simple,8,study,costs,medium,$60,weighs,medium,19 pounds,stand,NA,NA,NA,NA,NA,NA,NA,NA,NA,935f11b3a7dfc5cd58a8361ed0cf0a3d
simple,9,study,costs,medium,$40,weighs,high,65 pounds,shelf,NA,NA,NA,NA,NA,NA,NA,NA,NA,935f11b3a7dfc5cd58a8361ed0cf0a3d
simple,10,basement,costs,high,$1000,weighs,high,90 pounds,dryer,NA,NA,NA,NA,NA,NA,NA,NA,NA,935f11b3a7dfc5cd58a8361ed0cf0a3d
simple,11,basement,costs,medium,$80,NA,NA,NA,table,NA,NA,NA,NA,NA,NA,NA,NA,NA,935f11b3a7dfc5cd58a8361ed0cf0a3d
simple,12,living room,costs,high,$600,weighs,high,65 pounds,ottoman,NA,NA,NA,NA,NA,NA,NA,NA,NA,935f11b3a7dfc5cd58a8361ed0cf0a3d
simple,13,study,costs,high,$500,weighs,medium,15 pounds,television,NA,NA,NA,NA,NA,NA,NA,NA,NA,935f11b3a7dfc5cd58a8361ed0cf0a3d
simple,14,bathroom,costs,medium,$60,weighs,high,65 pounds,cabinet,NA,NA,NA,NA,NA,NA,NA,NA,NA,935f11b3a7dfc5cd58a8361ed0cf0a3d
simple,15,bedroom,costs,high,$400,weighs,high,70 pounds,headbaord,NA,NA,NA,NA,NA,NA,NA,NA,NA,935f11b3a7dfc5cd58a8361ed0cf0a3d
simple,16,basement,costs,low,$5,NA,NA,NA,hamper,NA,NA,NA,NA,NA,NA,NA,NA,NA,935f11b3a7dfc5cd58a8361ed0cf0a3d
simple,17,bathroom,costs,low,$5,weighs,high,55 pounds,soap,NA,NA,NA,NA,NA,NA,NA,NA,NA,935f11b3a7dfc5cd58a8361ed0cf0a3d
simple,18,bathroom,costs,medium,$40,NA,NA,NA,rack,NA,NA,NA,NA,NA,NA,NA,NA,NA,935f11b3a7dfc5cd58a8361ed0cf0a3d
simple,19,living room,costs,medium,$50,weighs,medium,10 pounds,stand,NA,NA,NA,NA,NA,NA,NA,NA,NA,935f11b3a7dfc5cd58a8361ed0cf0a3d
simple,20,living room,costs,high,$300,NA,NA,NA,stand,NA,NA,NA,NA,NA,NA,NA,NA,NA,935f11b3a7dfc5cd58a8361ed0cf0a3d
simple,21,bathroom,costs,low,$10,weighs,low,1.5 pounds,soap,NA,NA,NA,NA,NA,NA,NA,NA,NA,935f11b3a7dfc5cd58a8361ed0cf0a3d
simple,22,living room,costs,low,$13,weighs,low,5 pounds,bookstand,NA,NA,NA,NA,NA,NA,NA,NA,NA,935f11b3a7dfc5cd58a8361ed0cf0a3d
simple,23,bedroom,costs,medium,$100,weighs,low,4 pounds,vacuum,NA,NA,NA,NA,NA,NA,NA,NA,NA,935f11b3a7dfc5cd58a8361ed0cf0a3d
simple,24,basement,costs,high,$250,NA,NA,NA,monitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,935f11b3a7dfc5cd58a8361ed0cf0a3d
complex,25,same,NA,NA,NA,NA,NA,NA,jacket,2,$100,hat,2,$30,clothing,shoes,socks,NA,935f11b3a7dfc5cd58a8361ed0cf0a3d
complex,26,same,NA,NA,NA,NA,NA,NA,umbrella,1,$50,NA,3,$30,beach,"towel,hat",pair of sandals,NA,935f11b3a7dfc5cd58a8361ed0cf0a3d
complex,27,same,NA,NA,NA,NA,NA,NA,gloves,2,$10,socks,1,$2000,department,television,NA,NA,935f11b3a7dfc5cd58a8361ed0cf0a3d
complex,28,different,NA,NA,NA,NA,NA,NA,beer,2,$30,magazine,2,$200,convenience,shells,shotgun,hunting,935f11b3a7dfc5cd58a8361ed0cf0a3d
complex,29,same,NA,NA,NA,NA,NA,NA,chocolate,2,$100,bottle of wine,1,$10,liquor,gum,NA,NA,935f11b3a7dfc5cd58a8361ed0cf0a3d
complex,30,different,NA,NA,NA,NA,NA,NA,"luggage,book",3,$500,suitcase,2,$30,travel,pan,spatula,home,935f11b3a7dfc5cd58a8361ed0cf0a3d
simple,1,study,costs,low,$13,weighs,medium,12 pounds,Desk,NA,NA,NA,NA,NA,NA,NA,NA,NA,02bab3ec48098ca54dc98a6cd152e014
simple,2,kitchen,costs,low,$5,weighs,medium,11 pounds,Chicken,NA,NA,NA,NA,NA,NA,NA,NA,NA,02bab3ec48098ca54dc98a6cd152e014
simple,3,bathroom,costs,high,$750,weighs,medium,19 pounds,mirror,NA,NA,NA,NA,NA,NA,NA,NA,NA,02bab3ec48098ca54dc98a6cd152e014
simple,4,basement,costs,low,$3,weighs,medium,17 pounds,Box,NA,NA,NA,NA,NA,NA,NA,NA,NA,02bab3ec48098ca54dc98a6cd152e014
simple,5,bedroom,costs,high,$300,weighs,low,4.5 pounds,Bedsheets,NA,NA,NA,NA,NA,NA,NA,NA,NA,02bab3ec48098ca54dc98a6cd152e014
simple,6,study,costs,low,$5,weighs,high,85 pounds,Desk,NA,NA,NA,NA,NA,NA,NA,NA,NA,02bab3ec48098ca54dc98a6cd152e014
simple,7,bathroom,costs,medium,$100,NA,NA,NA,Medicine,NA,NA,NA,NA,NA,NA,NA,NA,NA,02bab3ec48098ca54dc98a6cd152e014
simple,8,living room,costs,high,$250,weighs,medium,12 pounds,Table,NA,NA,NA,NA,NA,NA,NA,NA,NA,02bab3ec48098ca54dc98a6cd152e014
simple,9,bedroom,costs,high,$600,weighs,medium,10 pounds,Television,NA,NA,NA,NA,NA,NA,NA,NA,NA,02bab3ec48098ca54dc98a6cd152e014
simple,10,basement,costs,high,$600,weighs,high,85 pounds,Lawnmower,NA,NA,NA,NA,NA,NA,NA,NA,NA,02bab3ec48098ca54dc98a6cd152e014
simple,11,bathroom,costs,low,$20,weighs,medium,20 pounds,Mirror,NA,NA,NA,NA,NA,NA,NA,NA,NA,02bab3ec48098ca54dc98a6cd152e014
simple,12,living room,costs,medium,$70,weighs,low,1.5 pounds,Pillow,NA,NA,NA,NA,NA,NA,NA,NA,NA,02bab3ec48098ca54dc98a6cd152e014
simple,13,basement,costs,high,$300,weighs,low,5 pounds,Weights,NA,NA,NA,NA,NA,NA,NA,NA,NA,02bab3ec48098ca54dc98a6cd152e014
simple,14,bathroom,costs,medium,$60,weighs,high,90 pounds,Toilet,NA,NA,NA,NA,NA,NA,NA,NA,NA,02bab3ec48098ca54dc98a6cd152e014
simple,15,living room,costs,high,$500,NA,NA,NA,Sofa,NA,NA,NA,NA,NA,NA,NA,NA,NA,02bab3ec48098ca54dc98a6cd152e014
simple,16,basement,costs,low,$20,NA,NA,NA,Rug,NA,NA,NA,NA,NA,NA,NA,NA,NA,02bab3ec48098ca54dc98a6cd152e014
simple,17,bathroom,costs,low,$18,weighs,high,70 pounds,Sink,NA,NA,NA,NA,NA,NA,NA,NA,NA,02bab3ec48098ca54dc98a6cd152e014
simple,18,kitchen,costs,high,$500,NA,NA,NA,Knife,NA,NA,NA,NA,NA,NA,NA,NA,NA,02bab3ec48098ca54dc98a6cd152e014
simple,19,basement,costs,medium,$80,NA,NA,NA,Lamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,02bab3ec48098ca54dc98a6cd152e014
simple,20,living room,costs,high,$750,weighs,low,4.5 pounds,Rug,NA,NA,NA,NA,NA,NA,NA,NA,NA,02bab3ec48098ca54dc98a6cd152e014
simple,21,bathroom,costs,medium,$70,weighs,low,3 pounds,Lotion,NA,NA,NA,NA,NA,NA,NA,NA,NA,02bab3ec48098ca54dc98a6cd152e014
simple,22,study,costs,high,$1000,weighs,low,2.5 pounds,Laptop,NA,NA,NA,NA,NA,NA,NA,NA,NA,02bab3ec48098ca54dc98a6cd152e014
simple,23,bathroom,costs,high,$750,weighs,high,85 pounds,Toilet,NA,NA,NA,NA,NA,NA,NA,NA,NA,02bab3ec48098ca54dc98a6cd152e014
simple,24,kitchen,costs,high,$750,weighs,medium,11 pounds,Toaster,NA,NA,NA,NA,NA,NA,NA,NA,NA,02bab3ec48098ca54dc98a6cd152e014
complex,25,same,NA,NA,NA,NA,NA,NA,Ammo,2,$30,magazine,2,$200,gun,bag,shotgun,NA,02bab3ec48098ca54dc98a6cd152e014
complex,26,same,NA,NA,NA,NA,NA,NA,shoes,1,$50,NA,1,$30,shoe,NA,pair of sandals,NA,02bab3ec48098ca54dc98a6cd152e014
complex,27,different,NA,NA,NA,NA,NA,NA,"suit,socks",3,$100,suitcase,2,$30,business,knife,spatula,grocery,02bab3ec48098ca54dc98a6cd152e014
complex,28,same,NA,NA,NA,NA,NA,NA,bracelet,2,$10,socks,1,$20,clothing,pants,NA,NA,02bab3ec48098ca54dc98a6cd152e014
complex,29,same,NA,NA,NA,NA,NA,NA,jacket,2,$100,hat,2,$30,clothing,shoes,socks,NA,02bab3ec48098ca54dc98a6cd152e014
complex,30,same,NA,NA,NA,NA,NA,NA,chair,2,$100,table,1,$10,furniture,vase,NA,NA,02bab3ec48098ca54dc98a6cd152e014
simple,1,bathroom,costs,high,$600,weighs,low,2 pounds,mirror,NA,NA,NA,NA,NA,NA,NA,NA,NA,dc77068f92d229147e4915161af1dfb3
simple,2,bedroom,costs,low,$8,weighs,low,4 pounds,lamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,dc77068f92d229147e4915161af1dfb3
simple,3,basement,costs,low,$5,NA,NA,NA,flashlight,NA,NA,NA,NA,NA,NA,NA,NA,NA,dc77068f92d229147e4915161af1dfb3
simple,4,living room,costs,low,$5,weighs,high,50 pounds,chair,NA,NA,NA,NA,NA,NA,NA,NA,NA,dc77068f92d229147e4915161af1dfb3
simple,5,kitchen,costs,medium,$90,NA,NA,NA,mixer,NA,NA,NA,NA,NA,NA,NA,NA,NA,dc77068f92d229147e4915161af1dfb3
simple,6,bedroom,costs,medium,$100,weighs,medium,16 pounds,television,NA,NA,NA,NA,NA,NA,NA,NA,NA,dc77068f92d229147e4915161af1dfb3
simple,7,basement,costs,high,$600,NA,NA,NA,freezer,NA,NA,NA,NA,NA,NA,NA,NA,NA,dc77068f92d229147e4915161af1dfb3
simple,8,living room,costs,medium,$90,NA,NA,NA,table,NA,NA,NA,NA,NA,NA,NA,NA,NA,dc77068f92d229147e4915161af1dfb3
simple,9,basement,costs,low,$3,weighs,low,3.5 pounds,detergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,dc77068f92d229147e4915161af1dfb3
simple,10,basement,costs,medium,$70,NA,NA,NA,ladder,NA,NA,NA,NA,NA,NA,NA,NA,NA,dc77068f92d229147e4915161af1dfb3
simple,11,bathroom,costs,medium,$70,weighs,high,60 pounds,toilet,NA,NA,NA,NA,NA,NA,NA,NA,NA,dc77068f92d229147e4915161af1dfb3
simple,12,kitchen,costs,medium,$80,weighs,medium,14 pounds,microwave,NA,NA,NA,NA,NA,NA,NA,NA,NA,dc77068f92d229147e4915161af1dfb3
simple,13,living room,costs,medium,$40,weighs,low,2.5 pounds,book,NA,NA,NA,NA,NA,NA,NA,NA,NA,dc77068f92d229147e4915161af1dfb3
simple,14,study,costs,medium,$70,NA,NA,NA,bookshelf,NA,NA,NA,NA,NA,NA,NA,NA,NA,dc77068f92d229147e4915161af1dfb3
simple,15,living room,costs,high,$600,weighs,medium,16 pounds,television,NA,NA,NA,NA,NA,NA,NA,NA,NA,dc77068f92d229147e4915161af1dfb3
simple,16,kitchen,costs,medium,$90,weighs,low,2.5 pounds,keurig,NA,NA,NA,NA,NA,NA,NA,NA,NA,dc77068f92d229147e4915161af1dfb3
simple,17,bedroom,costs,high,$750,weighs,high,90 pounds,bed,NA,NA,NA,NA,NA,NA,NA,NA,NA,dc77068f92d229147e4915161af1dfb3
simple,18,study,costs,low,$5,weighs,medium,10 pounds,chair,NA,NA,NA,NA,NA,NA,NA,NA,NA,dc77068f92d229147e4915161af1dfb3
simple,19,living room,costs,low,$13,weighs,low,4 pounds,globe,NA,NA,NA,NA,NA,NA,NA,NA,NA,dc77068f92d229147e4915161af1dfb3
simple,20,living room,costs,high,$250,NA,NA,NA,couch,NA,NA,NA,NA,NA,NA,NA,NA,NA,dc77068f92d229147e4915161af1dfb3
simple,21,study,costs,low,$13,weighs,low,2 pounds,book,NA,NA,NA,NA,NA,NA,NA,NA,NA,dc77068f92d229147e4915161af1dfb3
simple,22,study,costs,low,$8,weighs,high,50 pounds,chair,NA,NA,NA,NA,NA,NA,NA,NA,NA,dc77068f92d229147e4915161af1dfb3
simple,23,basement,costs,high,$300,weighs,low,3.5 pounds,heater,NA,NA,NA,NA,NA,NA,NA,NA,NA,dc77068f92d229147e4915161af1dfb3
simple,24,living room,costs,medium,$80,weighs,medium,16 pounds,painting,NA,NA,NA,NA,NA,NA,NA,NA,NA,dc77068f92d229147e4915161af1dfb3
complex,25,same,NA,NA,NA,NA,NA,NA,sneakers,1,$50,NA,3,$30,shoe,"socks,insoles",pair of sandals,NA,dc77068f92d229147e4915161af1dfb3
complex,26,same,NA,NA,NA,NA,NA,NA,coat,2,$100,hat,2,$30,clothing,shirt,socks,NA,dc77068f92d229147e4915161af1dfb3
complex,27,same,NA,NA,NA,NA,NA,NA,lamp,2,$100,table,1,$10,furniture,placemat,NA,NA,dc77068f92d229147e4915161af1dfb3
complex,28,different,NA,NA,NA,NA,NA,NA,novel,2,$30,magazine,2,$200,book,ammo,shotgun,firearms,dc77068f92d229147e4915161af1dfb3
complex,29,different,NA,NA,NA,NA,NA,NA,"tags,lock",3,$100,suitcase,2,$30,travel,knife,spatula,kitchen,dc77068f92d229147e4915161af1dfb3
complex,30,same,NA,NA,NA,NA,NA,NA,candy,2,$10,socks,1,$2000,clothing,suit,NA,NA,dc77068f92d229147e4915161af1dfb3
simple,1,study,costs,high,$500,weighs,high,65 pounds,desk,NA,NA,NA,NA,NA,NA,NA,NA,NA,2670f6977e202358dace953088f5543e
simple,2,living room,costs,low,$20,weighs,high,40 pounds,table,NA,NA,NA,NA,NA,NA,NA,NA,NA,2670f6977e202358dace953088f5543e
simple,3,kitchen,costs,high,$600,weighs,high,85 pounds,stove,NA,NA,NA,NA,NA,NA,NA,NA,NA,2670f6977e202358dace953088f5543e
simple,4,bathroom,costs,high,$300,weighs,low,4 pounds,scale,NA,NA,NA,NA,NA,NA,NA,NA,NA,2670f6977e202358dace953088f5543e
simple,5,study,costs,high,$250,weighs,low,4 pounds,printer,NA,NA,NA,NA,NA,NA,NA,NA,NA,2670f6977e202358dace953088f5543e
simple,6,kitchen,costs,high,$600,weighs,low,4.5 pounds,silverware,NA,NA,NA,NA,NA,NA,NA,NA,NA,2670f6977e202358dace953088f5543e
simple,7,living room,costs,medium,$60,weighs,low,3 pounds,book,NA,NA,NA,NA,NA,NA,NA,NA,NA,2670f6977e202358dace953088f5543e
simple,8,living room,costs,medium,$60,NA,NA,NA,book,NA,NA,NA,NA,NA,NA,NA,NA,NA,2670f6977e202358dace953088f5543e
simple,9,basement,costs,medium,$90,weighs,high,70 pounds,bicycle,NA,NA,NA,NA,NA,NA,NA,NA,NA,2670f6977e202358dace953088f5543e
simple,10,basement,costs,low,$13,NA,NA,NA,pot,NA,NA,NA,NA,NA,NA,NA,NA,NA,2670f6977e202358dace953088f5543e
simple,11,living room,costs,low,$3,weighs,low,2.5 pounds,magazine,NA,NA,NA,NA,NA,NA,NA,NA,NA,2670f6977e202358dace953088f5543e
simple,12,basement,costs,low,$10,weighs,high,90 pounds,shelf,NA,NA,NA,NA,NA,NA,NA,NA,NA,2670f6977e202358dace953088f5543e
simple,13,study,costs,low,$10,weighs,high,90 pounds,chair,NA,NA,NA,NA,NA,NA,NA,NA,NA,2670f6977e202358dace953088f5543e
simple,14,kitchen,costs,low,$8,weighs,medium,12 pounds,skillet,NA,NA,NA,NA,NA,NA,NA,NA,NA,2670f6977e202358dace953088f5543e
simple,15,kitchen,costs,high,$500,weighs,medium,19 pounds,dishwasher,NA,NA,NA,NA,NA,NA,NA,NA,NA,2670f6977e202358dace953088f5543e
simple,16,bedroom,costs,high,$300,weighs,medium,19 pounds,table,NA,NA,NA,NA,NA,NA,NA,NA,NA,2670f6977e202358dace953088f5543e
simple,17,kitchen,costs,medium,$90,weighs,medium,15 pounds,cabinet,NA,NA,NA,NA,NA,NA,NA,NA,NA,2670f6977e202358dace953088f5543e
simple,18,bedroom,costs,low,$10,weighs,high,60 pounds,potatoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,2670f6977e202358dace953088f5543e
simple,19,basement,costs,high,$1000,weighs,medium,16 pounds,dehumidifier,NA,NA,NA,NA,NA,NA,NA,NA,NA,2670f6977e202358dace953088f5543e
simple,20,basement,costs,low,$5,weighs,medium,10 pounds,paper,NA,NA,NA,NA,NA,NA,NA,NA,NA,2670f6977e202358dace953088f5543e
simple,21,kitchen,costs,low,$10,NA,NA,NA,knife,NA,NA,NA,NA,NA,NA,NA,NA,NA,2670f6977e202358dace953088f5543e
simple,22,bathroom,costs,low,$13,weighs,low,3 pounds,towel,NA,NA,NA,NA,NA,NA,NA,NA,NA,2670f6977e202358dace953088f5543e
simple,23,bedroom,costs,medium,$40,NA,NA,NA,lamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,2670f6977e202358dace953088f5543e
simple,24,bedroom,costs,medium,$100,weighs,low,2.5 pounds,shoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,2670f6977e202358dace953088f5543e
complex,25,same,NA,NA,NA,NA,NA,NA,sneakers,1,$50,NA,1,$30,shoe,NA,pair of sandals,NA,2670f6977e202358dace953088f5543e
complex,26,different,NA,NA,NA,NA,NA,NA,"nametag,carrier",3,$100,suitcase,2,$30,luggage,knife,spatula,kitchen,2670f6977e202358dace953088f5543e
complex,27,same,NA,NA,NA,NA,NA,NA,underwear,2,$10,socks,1,$20,clothing,shirt,NA,NA,2670f6977e202358dace953088f5543e
complex,28,different,NA,NA,NA,NA,NA,NA,coat,2,$100,hat,2,$30,outdoor,shirt,socks,clothing,2670f6977e202358dace953088f5543e
complex,29,different,NA,NA,NA,NA,NA,NA,book,2,$30,magazine,2,$200,book,ammunition,shotgun,gun,2670f6977e202358dace953088f5543e
complex,30,same,NA,NA,NA,NA,NA,NA,liquor,2,$100,bottle of wine,1,$10,liquor,beer,NA,NA,2670f6977e202358dace953088f5543e
simple,1,kitchen,costs,medium,$60,weighs,medium,18 pounds,Mixer,NA,NA,NA,NA,NA,NA,NA,NA,NA,9a6935597ac33266950187e47b73fbd8
simple,2,bedroom,costs,medium,$100,NA,NA,NA,comforter,NA,NA,NA,NA,NA,NA,NA,NA,NA,9a6935597ac33266950187e47b73fbd8
simple,3,bedroom,costs,low,$8,weighs,medium,13 pounds,stool,NA,NA,NA,NA,NA,NA,NA,NA,NA,9a6935597ac33266950187e47b73fbd8
simple,4,basement,costs,high,$400,weighs,medium,18 pounds,vacuum,NA,NA,NA,NA,NA,NA,NA,NA,NA,9a6935597ac33266950187e47b73fbd8
simple,5,bathroom,costs,medium,$40,weighs,high,40 pounds,shelf,NA,NA,NA,NA,NA,NA,NA,NA,NA,9a6935597ac33266950187e47b73fbd8
simple,6,bedroom,costs,medium,$50,weighs,low,3.5 pounds,clock,NA,NA,NA,NA,NA,NA,NA,NA,NA,9a6935597ac33266950187e47b73fbd8
simple,7,kitchen,costs,low,$13,weighs,low,4 pounds,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,NA,9a6935597ac33266950187e47b73fbd8
simple,8,kitchen,costs,medium,$60,weighs,high,40 pounds,chair,NA,NA,NA,NA,NA,NA,NA,NA,NA,9a6935597ac33266950187e47b73fbd8
simple,9,bathroom,costs,medium,$90,weighs,low,3 pounds,cabinet,NA,NA,NA,NA,NA,NA,NA,NA,NA,9a6935597ac33266950187e47b73fbd8
simple,10,bedroom,costs,high,$400,weighs,medium,16 pounds,steps,NA,NA,NA,NA,NA,NA,NA,NA,NA,9a6935597ac33266950187e47b73fbd8
simple,11,bathroom,costs,medium,$50,NA,NA,NA,towels,NA,NA,NA,NA,NA,NA,NA,NA,NA,9a6935597ac33266950187e47b73fbd8
simple,12,basement,costs,high,$750,NA,NA,NA,washer,NA,NA,NA,NA,NA,NA,NA,NA,NA,9a6935597ac33266950187e47b73fbd8
simple,13,bedroom,costs,high,$1000,NA,NA,NA,bed,NA,NA,NA,NA,NA,NA,NA,NA,NA,9a6935597ac33266950187e47b73fbd8
simple,14,bathroom,costs,medium,$100,weighs,medium,10 pounds,mirror,NA,NA,NA,NA,NA,NA,NA,NA,NA,9a6935597ac33266950187e47b73fbd8
simple,15,bathroom,costs,low,$5,NA,NA,NA,tissue,NA,NA,NA,NA,NA,NA,NA,NA,NA,9a6935597ac33266950187e47b73fbd8
simple,16,kitchen,costs,low,$3,weighs,high,65 pounds,food,NA,NA,NA,NA,NA,NA,NA,NA,NA,9a6935597ac33266950187e47b73fbd8
simple,17,living room,costs,medium,$80,weighs,low,2.5 pounds,vase,NA,NA,NA,NA,NA,NA,NA,NA,NA,9a6935597ac33266950187e47b73fbd8
simple,18,living room,costs,high,$400,weighs,low,1.5 pounds,picture,NA,NA,NA,NA,NA,NA,NA,NA,NA,9a6935597ac33266950187e47b73fbd8
simple,19,bedroom,costs,high,$300,weighs,high,65 pounds,bench,NA,NA,NA,NA,NA,NA,NA,NA,NA,9a6935597ac33266950187e47b73fbd8
simple,20,study,costs,medium,$90,weighs,low,1.5 pounds,speaker,NA,NA,NA,NA,NA,NA,NA,NA,NA,9a6935597ac33266950187e47b73fbd8
simple,21,study,costs,medium,$70,weighs,high,50 pounds,tank,NA,NA,NA,NA,NA,NA,NA,NA,NA,9a6935597ac33266950187e47b73fbd8
simple,22,bathroom,costs,low,$18,weighs,high,60 pounds,hamper,NA,NA,NA,NA,NA,NA,NA,NA,NA,9a6935597ac33266950187e47b73fbd8
simple,23,living room,costs,high,$500,weighs,medium,13 pounds,lamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,9a6935597ac33266950187e47b73fbd8
simple,24,bathroom,costs,high,$600,weighs,low,1.5 pounds,necklace,NA,NA,NA,NA,NA,NA,NA,NA,NA,9a6935597ac33266950187e47b73fbd8
complex,25,different,NA,NA,NA,NA,NA,NA,"backpack,duffel",3,$100,suitcase,2,$30,kitchen,bowl,spatula,travel,9a6935597ac33266950187e47b73fbd8
complex,26,different,NA,NA,NA,NA,NA,NA,books,2,$30,magazine,2,$200,bookstore,ammo,shotgun,gun,9a6935597ac33266950187e47b73fbd8
